CMDLINE python3 adjoint.py
MEM 272.062500 1738750831.2072
MEM 272.468750 1738750831.3123
MEM 272.984375 1738750831.4174
MEM 275.718750 1738750831.5225
MEM 276.734375 1738750831.6276
MEM 276.984375 1738750831.7327
MEM 277.265625 1738750831.8377
MEM 278.281250 1738750831.9428
MEM 280.125000 1738750832.0479
MEM 281.265625 1738750832.1531
MEM 281.812500 1738750832.2581
MEM 282.031250 1738750832.3633
MEM 282.765625 1738750832.4683
MEM 283.093750 1738750832.5697
MEM 283.203125 1738750832.6699
MEM 283.453125 1738750832.7750
MEM 284.234375 1738750832.8801
MEM 284.328125 1738750832.9852
MEM 285.421875 1738750833.0904
MEM 285.640625 1738750833.1955
MEM 285.921875 1738750833.3006
MEM 288.703125 1738750833.4044
MEM 288.546875 1738750833.5047
MEM 289.203125 1738750833.6098
MEM 289.468750 1738750833.7150
MEM 290.062500 1738750833.8200
MEM 290.296875 1738750833.9252
MEM 296.687500 1738750834.0303
MEM 299.546875 1738750834.1354
MEM 300.968750 1738750834.2405
MEM 304.125000 1738750834.3421
MEM 304.437500 1738750834.4472
MEM 304.421875 1738750834.5524
MEM 305.171875 1738750834.6574
MEM 305.875000 1738750834.7588
MEM 306.734375 1738750834.8638
MEM 306.765625 1738750834.9689
MEM 308.343750 1738750835.0739
MEM 309.296875 1738750835.1791
MEM 309.546875 1738750835.2842
MEM 309.578125 1738750835.3892
MEM 309.437500 1738750835.4943
MEM 311.125000 1738750835.5994
MEM 311.265625 1738750835.7045
MEM 311.234375 1738750835.8088
MEM 311.500000 1738750835.9139
MEM 312.531250 1738750836.0190
MEM 313.203125 1738750836.1240
MEM 313.359375 1738750836.2292
MEM 314.171875 1738750836.3342
MEM 314.734375 1738750836.4393
MEM 315.406250 1738750836.5444
MEM 317.250000 1738750836.6495
MEM 317.500000 1738750836.7546
MEM 317.718750 1738750836.8599
MEM 318.140625 1738750836.9650
MEM 318.296875 1738750837.0660
MEM 323.031250 1738750837.1711
MEM 327.062500 1738750837.2756
MEM 330.203125 1738750837.3808
MEM 338.640625 1738750837.4859
MEM 338.609375 1738750837.5910
MEM 338.578125 1738750837.6961
MEM 338.578125 1738750837.8012
MEM 339.109375 1738750837.9064
MEM 342.390625 1738750838.0115
MEM 344.703125 1738750838.1167
MEM 345.234375 1738750838.2218
MEM 348.140625 1738750838.3256
MEM 348.234375 1738750838.4307
MEM 348.375000 1738750838.5357
MEM 348.484375 1738750838.6385
MEM 349.468750 1738750838.7423
MEM 350.031250 1738750838.8426
MEM 349.984375 1738750838.9476
MEM 349.906250 1738750839.0527
MEM 350.296875 1738750839.1578
MEM 350.562500 1738750839.2590
MEM 351.390625 1738750839.3640
MEM 351.828125 1738750839.4691
MEM 351.953125 1738750839.5742
MEM 351.968750 1738750839.6793
MEM 352.296875 1738750839.7845
MEM 353.015625 1738750839.8897
MEM 353.031250 1738750839.9948
MEM 353.125000 1738750840.0999
MEM 353.640625 1738750840.2049
MEM 354.078125 1738750840.3090
MEM 354.656250 1738750840.4140
MEM 356.312500 1738750840.5192
MEM 356.671875 1738750840.6244
MEM 361.593750 1738750840.7295
MEM 361.593750 1738750840.8346
MEM 362.750000 1738750840.9397
MEM 362.734375 1738750841.0448
MEM 362.812500 1738750841.1499
MEM 363.234375 1738750841.2550
MEM 363.406250 1738750841.3591
MEM 363.437500 1738750841.4643
MEM 363.640625 1738750841.5694
MEM 370.328125 1738750841.6745
MEM 371.640625 1738750841.7776
MEM 372.281250 1738750841.8827
MEM 372.484375 1738750841.9879
MEM 373.062500 1738750842.0929
MEM 373.187500 1738750842.1981
MEM 373.187500 1738750842.3031
MEM 373.078125 1738750842.4082
MEM 374.218750 1738750842.5134
MEM 375.125000 1738750842.6185
MEM 375.625000 1738750842.7235
MEM 378.093750 1738750842.8285
MEM 378.000000 1738750842.9337
MEM 378.000000 1738750843.0367
MEM 378.062500 1738750843.1418
MEM 378.765625 1738750843.2420
MEM 379.515625 1738750843.3471
MEM 379.562500 1738750843.4522
MEM 379.843750 1738750843.5572
MEM 380.562500 1738750843.6623
MEM 381.031250 1738750843.7674
MEM 381.468750 1738750843.8725
MEM 381.703125 1738750843.9776
MEM 382.156250 1738750844.0826
MEM 383.375000 1738750844.1878
MEM 383.562500 1738750844.2925
MEM 383.953125 1738750844.3976
MEM 384.250000 1738750844.5027
MEM 384.468750 1738750844.6078
MEM 384.421875 1738750844.7129
MEM 385.343750 1738750844.8180
MEM 387.859375 1738750844.9231
MEM 387.984375 1738750845.0283
MEM 388.515625 1738750845.1333
MEM 388.968750 1738750845.2384
MEM 389.093750 1738750845.3430
MEM 389.062500 1738750845.4480
MEM 388.937500 1738750845.5531
MEM 388.937500 1738750845.6583
MEM 389.437500 1738750845.7634
MEM 392.453125 1738750845.8685
MEM 394.156250 1738750845.9737
MEM 394.796875 1738750846.0789
MEM 394.812500 1738750846.1835
MEM 395.421875 1738750846.2887
MEM 400.625000 1738750846.3927
MEM 405.640625 1738750846.4961
MEM 405.781250 1738750846.6012
MEM 406.062500 1738750846.7057
MEM 406.062500 1738750846.8108
MEM 406.062500 1738750846.9160
MEM 406.031250 1738750847.0204
MEM 405.937500 1738750847.1241
MEM 405.718750 1738750847.2292
MEM 405.718750 1738750847.3343
MEM 405.703125 1738750847.4395
MEM 405.703125 1738750847.5446
MEM 405.671875 1738750847.6499
MEM 405.609375 1738750847.7551
MEM 405.609375 1738750847.8594
MEM 405.687500 1738750847.9607
MEM 406.156250 1738750848.0658
MEM 406.140625 1738750848.1709
MEM 406.296875 1738750848.2760
MEM 406.906250 1738750848.3811
MEM 406.890625 1738750848.4863
MEM 406.921875 1738750848.5915
MEM 407.187500 1738750848.6967
MEM 407.953125 1738750848.8017
MEM 408.687500 1738750848.9069
MEM 408.765625 1738750849.0120
MEM 408.953125 1738750849.1171
MEM 409.921875 1738750849.2222
MEM 409.875000 1738750849.3274
MEM 409.875000 1738750849.4326
MEM 409.875000 1738750849.5333
MEM 413.656250 1738750849.6372
MEM 413.375000 1738750849.7424
MEM 413.406250 1738750849.8429
MEM 413.406250 1738750849.9480
MEM 413.406250 1738750850.0532
MEM 413.406250 1738750850.1584
MEM 413.437500 1738750850.2636
MEM 413.437500 1738750850.3688
MEM 413.437500 1738750850.4739
MEM 413.437500 1738750850.5791
MEM 413.484375 1738750850.6842
MEM 413.484375 1738750850.7894
MEM 413.656250 1738750850.8946
MEM 413.625000 1738750850.9998
MEM 413.406250 1738750851.1050
MEM 417.218750 1738750851.2095
MEM 417.062500 1738750851.3112
MEM 416.875000 1738750851.4164
MEM 417.015625 1738750851.5216
MEM 417.140625 1738750851.6266
MEM 417.562500 1738750851.7317
MEM 417.375000 1738750851.8369
MEM 417.468750 1738750851.9420
MEM 417.828125 1738750852.0471
MEM 418.218750 1738750852.1522
MEM 418.343750 1738750852.2572
MEM 418.265625 1738750852.3624
MEM 424.109375 1738750852.4675
MEM 424.531250 1738750852.5725
MEM 424.765625 1738750852.6776
MEM 425.218750 1738750852.7827
MEM 425.984375 1738750852.8877
MEM 426.265625 1738750852.9929
MEM 427.218750 1738750853.0981
MEM 427.359375 1738750853.2031
MEM 427.593750 1738750853.3082
MEM 428.437500 1738750853.4133
MEM 429.062500 1738750853.5184
MEM 429.781250 1738750853.6235
MEM 430.000000 1738750853.7286
MEM 430.484375 1738750853.8336
MEM 432.609375 1738750853.9388
MEM 432.671875 1738750854.0439
MEM 432.765625 1738750854.1490
MEM 433.031250 1738750854.2541
MEM 434.562500 1738750854.3591
MEM 435.453125 1738750854.4643
MEM 435.546875 1738750854.5694
MEM 435.484375 1738750854.6746
MEM 435.421875 1738750854.7798
MEM 435.500000 1738750854.8849
MEM 435.875000 1738750854.9900
MEM 440.812500 1738750855.0952
MEM 440.812500 1738750855.2003
MEM 441.500000 1738750855.3054
MEM 441.578125 1738750855.4105
MEM 441.703125 1738750855.5156
MEM 441.843750 1738750855.6208
MEM 441.750000 1738750855.7258
MEM 442.031250 1738750855.8288
MEM 445.890625 1738750855.9339
MEM 447.375000 1738750856.0391
MEM 448.125000 1738750856.1441
MEM 448.718750 1738750856.2492
MEM 448.734375 1738750856.3543
MEM 448.828125 1738750856.4594
MEM 448.812500 1738750856.5645
MEM 448.890625 1738750856.6697
MEM 449.437500 1738750856.7733
MEM 450.078125 1738750856.8785
MEM 450.125000 1738750856.9835
MEM 450.625000 1738750857.0886
MEM 450.671875 1738750857.1931
MEM 450.843750 1738750857.2967
MEM 451.859375 1738750857.4018
MEM 452.484375 1738750857.5069
MEM 452.765625 1738750857.6120
MEM 453.234375 1738750857.7171
MEM 453.265625 1738750857.8223
MEM 453.468750 1738750857.9274
MEM 454.406250 1738750858.0326
MEM 454.296875 1738750858.1376
MEM 454.437500 1738750858.2427
MEM 454.921875 1738750858.3478
MEM 455.671875 1738750858.4479
MEM 456.296875 1738750858.5530
MEM 456.390625 1738750858.6581
MEM 456.328125 1738750858.7632
MEM 456.687500 1738750858.8683
MEM 457.343750 1738750858.9734
MEM 458.750000 1738750859.0785
MEM 459.046875 1738750859.1837
MEM 460.875000 1738750859.2889
MEM 460.890625 1738750859.3940
MEM 461.687500 1738750859.4991
MEM 461.828125 1738750859.6033
MEM 461.781250 1738750859.7084
MEM 461.765625 1738750859.8134
MEM 461.890625 1738750859.9185
MEM 462.046875 1738750860.0237
MEM 462.343750 1738750860.1288
MEM 464.078125 1738750860.2340
MEM 468.015625 1738750860.3391
MEM 467.953125 1738750860.4442
MEM 468.281250 1738750860.5493
MEM 468.953125 1738750860.6544
MEM 473.453125 1738750860.7596
MEM 473.687500 1738750860.8647
MEM 474.078125 1738750860.9698
MEM 474.437500 1738750861.0749
MEM 476.421875 1738750861.1800
MEM 483.515625 1738750861.2851
MEM 484.375000 1738750861.3902
MEM 484.609375 1738750861.4953
MEM 484.765625 1738750861.6004
MEM 485.078125 1738750861.7055
MEM 486.125000 1738750861.8107
MEM 486.546875 1738750861.9158
MEM 486.843750 1738750862.0209
MEM 488.375000 1738750862.1260
MEM 489.546875 1738750862.2311
MEM 489.875000 1738750862.3362
MEM 490.234375 1738750862.4414
MEM 490.281250 1738750862.5465
MEM 490.328125 1738750862.6517
MEM 490.859375 1738750862.7568
MEM 491.187500 1738750862.8619
MEM 491.453125 1738750862.9670
MEM 491.812500 1738750863.0721
MEM 492.187500 1738750863.1772
MEM 492.656250 1738750863.2824
MEM 492.765625 1738750863.3875
MEM 492.968750 1738750863.4927
MEM 493.437500 1738750863.5978
MEM 494.531250 1738750863.7030
MEM 497.484375 1738750863.8081
MEM 497.968750 1738750863.9082
MEM 498.562500 1738750864.0133
MEM 498.640625 1738750864.1135
MEM 498.968750 1738750864.2186
MEM 499.203125 1738750864.3237
MEM 499.453125 1738750864.4289
MEM 499.953125 1738750864.5339
MEM 499.906250 1738750864.6390
MEM 504.843750 1738750864.7400
MEM 504.718750 1738750864.8451
MEM 504.812500 1738750864.9502
MEM 506.375000 1738750865.0545
MEM 506.437500 1738750865.1595
MEM 506.937500 1738750865.2647
MEM 507.375000 1738750865.3698
MEM 507.453125 1738750865.4749
MEM 507.500000 1738750865.5800
MEM 507.796875 1738750865.6829
MEM 508.734375 1738750865.7880
MEM 509.171875 1738750865.8931
MEM 509.296875 1738750865.9982
MEM 509.328125 1738750866.1033
MEM 510.171875 1738750866.2061
MEM 510.656250 1738750866.3112
MEM 510.859375 1738750866.4163
MEM 511.140625 1738750866.5214
MEM 512.843750 1738750866.6265
MEM 513.703125 1738750866.7315
MEM 513.609375 1738750866.8366
MEM 513.859375 1738750866.9417
MEM 515.203125 1738750867.0468
MEM 515.593750 1738750867.1519
MEM 515.578125 1738750867.2571
MEM 518.937500 1738750867.3622
MEM 518.875000 1738750867.4673
MEM 519.375000 1738750867.5724
MEM 519.468750 1738750867.6775
MEM 519.437500 1738750867.7826
MEM 519.437500 1738750867.8877
MEM 519.687500 1738750867.9929
MEM 521.890625 1738750868.0980
MEM 521.968750 1738750868.2032
MEM 522.968750 1738750868.3084
MEM 523.140625 1738750868.4135
MEM 523.593750 1738750868.5186
MEM 523.609375 1738750868.6192
MEM 523.500000 1738750868.7239
MEM 523.453125 1738750868.8290
MEM 523.484375 1738750868.9341
MEM 523.515625 1738750869.0392
MEM 523.843750 1738750869.1443
MEM 524.640625 1738750869.2493
MEM 524.843750 1738750869.3544
MEM 524.953125 1738750869.4595
MEM 525.015625 1738750869.5646
MEM 525.062500 1738750869.6697
MEM 526.750000 1738750869.7748
MEM 527.265625 1738750869.8798
MEM 527.781250 1738750869.9849
MEM 527.890625 1738750870.0900
MEM 528.578125 1738750870.1951
MEM 528.578125 1738750870.3003
MEM 528.468750 1738750870.4054
MEM 528.500000 1738750870.5105
MEM 529.156250 1738750870.6156
MEM 529.390625 1738750870.7207
MEM 529.406250 1738750870.8258
MEM 530.078125 1738750870.9309
MEM 530.906250 1738750871.0360
MEM 533.531250 1738750871.1411
MEM 534.015625 1738750871.2462
MEM 534.359375 1738750871.3512
MEM 534.562500 1738750871.4563
MEM 534.875000 1738750871.5614
MEM 536.468750 1738750871.6665
MEM 539.796875 1738750871.7716
MEM 539.796875 1738750871.8767
MEM 539.828125 1738750871.9818
MEM 540.171875 1738750872.0870
MEM 540.140625 1738750872.1921
MEM 540.234375 1738750872.2972
MEM 540.765625 1738750872.4022
MEM 541.156250 1738750872.5073
MEM 541.468750 1738750872.6124
MEM 541.984375 1738750872.7175
MEM 542.687500 1738750872.8226
MEM 543.062500 1738750872.9277
MEM 543.218750 1738750873.0328
MEM 543.437500 1738750873.1378
MEM 545.562500 1738750873.2429
MEM 546.546875 1738750873.3479
MEM 547.140625 1738750873.4530
MEM 547.218750 1738750873.5580
MEM 547.421875 1738750873.6631
MEM 548.578125 1738750873.7682
MEM 548.625000 1738750873.8733
MEM 548.687500 1738750873.9785
MEM 548.687500 1738750874.0836
MEM 549.000000 1738750874.1886
MEM 549.171875 1738750874.2937
MEM 549.312500 1738750874.3988
MEM 549.906250 1738750874.5039
MEM 549.937500 1738750874.6089
MEM 550.140625 1738750874.7141
MEM 550.484375 1738750874.8193
MEM 550.593750 1738750874.9244
MEM 550.484375 1738750875.0294
MEM 550.781250 1738750875.1346
MEM 551.093750 1738750875.2396
MEM 551.953125 1738750875.3447
MEM 553.921875 1738750875.4498
MEM 554.953125 1738750875.5550
MEM 555.109375 1738750875.6601
MEM 555.203125 1738750875.7652
MEM 555.234375 1738750875.8702
MEM 557.640625 1738750875.9753
MEM 558.421875 1738750876.0805
MEM 558.812500 1738750876.1856
MEM 558.750000 1738750876.2906
MEM 558.531250 1738750876.3959
MEM 558.531250 1738750876.5010
MEM 558.531250 1738750876.6013
MEM 558.468750 1738750876.7042
MEM 559.656250 1738750876.8093
MEM 559.656250 1738750876.9145
MEM 559.625000 1738750877.0197
MEM 559.390625 1738750877.1249
MEM 559.359375 1738750877.2251
MEM 559.359375 1738750877.3302
MEM 559.296875 1738750877.4328
MEM 559.046875 1738750877.5380
MEM 559.015625 1738750877.6431
MEM 562.687500 1738750877.7483
MEM 562.531250 1738750877.8533
MEM 562.562500 1738750877.9585
MEM 562.578125 1738750878.0636
MEM 562.546875 1738750878.1686
MEM 562.546875 1738750878.2737
MEM 562.453125 1738750878.3789
MEM 562.265625 1738750878.4840
MEM 562.234375 1738750878.5892
MEM 562.234375 1738750878.6944
MEM 566.796875 1738750878.7995
MEM 566.734375 1738750878.9047
MEM 566.734375 1738750879.0077
MEM 566.515625 1738750879.1128
MEM 566.515625 1738750879.2179
MEM 566.515625 1738750879.3231
MEM 566.515625 1738750879.4283
MEM 566.515625 1738750879.5334
MEM 566.609375 1738750879.6386
MEM 567.078125 1738750879.7437
MEM 567.078125 1738750879.8488
MEM 567.140625 1738750879.9539
MEM 568.687500 1738750880.0590
MEM 569.406250 1738750880.1641
MEM 570.312500 1738750880.2692
MEM 570.484375 1738750880.3742
MEM 570.734375 1738750880.4794
MEM 572.171875 1738750880.5844
MEM 572.906250 1738750880.6895
MEM 572.937500 1738750880.7946
MEM 573.187500 1738750880.8997
MEM 575.437500 1738750881.0049
MEM 575.875000 1738750881.1100
MEM 575.828125 1738750881.2151
MEM 576.046875 1738750881.3201
MEM 576.562500 1738750881.4253
MEM 576.750000 1738750881.5304
MEM 577.390625 1738750881.6355
MEM 577.718750 1738750881.7406
MEM 577.968750 1738750881.8457
MEM 578.328125 1738750881.9507
MEM 579.312500 1738750882.0559
MEM 579.937500 1738750882.1609
MEM 580.218750 1738750882.2660
MEM 580.515625 1738750882.3711
MEM 580.968750 1738750882.4761
MEM 581.312500 1738750882.5812
MEM 583.640625 1738750882.6863
MEM 584.234375 1738750882.7914
MEM 584.562500 1738750882.8965
MEM 584.718750 1738750883.0015
MEM 584.984375 1738750883.1066
MEM 586.531250 1738750883.2117
MEM 587.296875 1738750883.3168
MEM 590.546875 1738750883.4220
MEM 590.546875 1738750883.5270
MEM 591.109375 1738750883.6322
MEM 591.140625 1738750883.7372
MEM 591.281250 1738750883.8423
MEM 592.109375 1738750883.9474
MEM 592.140625 1738750884.0525
MEM 592.812500 1738750884.1576
MEM 592.875000 1738750884.2627
MEM 592.906250 1738750884.3678
MEM 593.656250 1738750884.4729
MEM 593.765625 1738750884.5781
MEM 594.000000 1738750884.6831
MEM 594.265625 1738750884.7883
MEM 594.546875 1738750884.8933
MEM 595.765625 1738750884.9984
MEM 595.796875 1738750885.1036
MEM 595.781250 1738750885.2088
MEM 596.015625 1738750885.3139
MEM 596.140625 1738750885.4190
MEM 596.375000 1738750885.5241
MEM 597.187500 1738750885.6291
MEM 597.234375 1738750885.7342
MEM 597.484375 1738750885.8393
MEM 597.890625 1738750885.9444
MEM 598.281250 1738750886.0451
MEM 600.328125 1738750886.1503
MEM 600.828125 1738750886.2554
MEM 601.500000 1738750886.3605
MEM 601.640625 1738750886.4639
MEM 601.937500 1738750886.5690
MEM 602.109375 1738750886.6740
MEM 602.171875 1738750886.7792
MEM 602.171875 1738750886.8844
MEM 602.031250 1738750886.9896
MEM 603.515625 1738750887.0947
MEM 604.625000 1738750887.1998
MEM 604.750000 1738750887.3048
MEM 605.062500 1738750887.4099
MEM 605.203125 1738750887.5151
MEM 605.015625 1738750887.6203
MEM 605.015625 1738750887.7255
MEM 605.015625 1738750887.8265
MEM 604.890625 1738750887.9317
MEM 604.703125 1738750888.0369
MEM 604.703125 1738750888.1419
MEM 604.890625 1738750888.2470
MEM 605.921875 1738750888.3522
MEM 606.750000 1738750888.4573
MEM 607.093750 1738750888.5624
MEM 607.125000 1738750888.6675
MEM 607.421875 1738750888.7725
MEM 608.328125 1738750888.8776
MEM 608.953125 1738750888.9821
MEM 609.687500 1738750889.0872
MEM 609.546875 1738750889.1924
MEM 609.546875 1738750889.2976
MEM 609.453125 1738750889.4027
MEM 609.671875 1738750889.5078
MEM 610.171875 1738750889.6130
MEM 610.140625 1738750889.7180
MEM 610.015625 1738750889.8232
MEM 610.015625 1738750889.9283
MEM 610.015625 1738750890.0334
MEM 610.015625 1738750890.1386
MEM 609.828125 1738750890.2437
MEM 609.796875 1738750890.3489
MEM 609.796875 1738750890.4540
MEM 609.796875 1738750890.5592
MEM 609.765625 1738750890.6643
MEM 609.734375 1738750890.7695
MEM 609.734375 1738750890.8747
MEM 609.734375 1738750890.9798
MEM 609.734375 1738750891.0850
MEM 609.703125 1738750891.1902
MEM 609.609375 1738750891.2953
MEM 609.421875 1738750891.4005
MEM 609.421875 1738750891.5056
MEM 609.390625 1738750891.6108
MEM 609.359375 1738750891.7159
MEM 609.265625 1738750891.8211
MEM 609.265625 1738750891.9230
MEM 609.109375 1738750892.0259
MEM 609.046875 1738750892.1311
MEM 609.203125 1738750892.2362
MEM 609.781250 1738750892.3414
MEM 609.781250 1738750892.4465
MEM 609.875000 1738750892.5486
MEM 609.875000 1738750892.6535
MEM 609.593750 1738750892.7586
MEM 609.593750 1738750892.8638
MEM 609.593750 1738750892.9690
MEM 609.593750 1738750893.0741
MEM 609.593750 1738750893.1793
MEM 609.593750 1738750893.2845
MEM 609.593750 1738750893.3896
MEM 609.593750 1738750893.4948
MEM 609.593750 1738750893.5999
MEM 609.593750 1738750893.7051
MEM 609.593750 1738750893.8102
MEM 609.593750 1738750893.9154
MEM 609.593750 1738750894.0206
MEM 609.593750 1738750894.1257
MEM 609.593750 1738750894.2308
MEM 609.593750 1738750894.3360
MEM 609.593750 1738750894.4411
MEM 609.593750 1738750894.5462
MEM 609.593750 1738750894.6514
MEM 609.593750 1738750894.7565
MEM 609.593750 1738750894.8616
MEM 609.703125 1738750894.9668
MEM 609.703125 1738750895.0720
MEM 609.703125 1738750895.1771
MEM 609.703125 1738750895.2823
MEM 609.421875 1738750895.3866
MEM 609.359375 1738750895.4918
MEM 609.328125 1738750895.5969
MEM 609.343750 1738750895.7021
MEM 609.343750 1738750895.8073
MEM 609.343750 1738750895.9124
MEM 609.390625 1738750896.0176
MEM 609.390625 1738750896.1227
MEM 609.390625 1738750896.2279
MEM 609.390625 1738750896.3293
MEM 609.390625 1738750896.4345
MEM 609.390625 1738750896.5396
MEM 609.390625 1738750896.6447
MEM 609.437500 1738750896.7499
MEM 609.437500 1738750896.8550
MEM 609.437500 1738750896.9602
MEM 609.437500 1738750897.0617
MEM 609.437500 1738750897.1669
MEM 609.437500 1738750897.2720
MEM 609.437500 1738750897.3772
MEM 609.468750 1738750897.4824
MEM 609.468750 1738750897.5875
MEM 609.468750 1738750897.6927
MEM 609.468750 1738750897.7978
MEM 609.468750 1738750897.9030
MEM 609.468750 1738750898.0082
MEM 609.468750 1738750898.1133
MEM 609.500000 1738750898.2185
MEM 609.500000 1738750898.3237
MEM 609.500000 1738750898.4288
MEM 609.500000 1738750898.5339
MEM 609.500000 1738750898.6391
MEM 609.500000 1738750898.7442
MEM 609.500000 1738750898.8494
MEM 609.500000 1738750898.9545
MEM 609.500000 1738750899.0597
MEM 609.500000 1738750899.1648
MEM 609.500000 1738750899.2699
MEM 609.500000 1738750899.3751
MEM 609.500000 1738750899.4803
MEM 609.500000 1738750899.5854
MEM 613.375000 1738750899.6906
MEM 613.406250 1738750899.7950
MEM 613.406250 1738750899.9001
MEM 613.406250 1738750900.0052
MEM 613.406250 1738750900.1104
MEM 613.406250 1738750900.2155
MEM 613.406250 1738750900.3207
MEM 613.406250 1738750900.4259
MEM 613.406250 1738750900.5310
MEM 613.406250 1738750900.6362
MEM 613.437500 1738750900.7414
MEM 613.468750 1738750900.8465
MEM 613.468750 1738750900.9516
MEM 613.468750 1738750901.0567
MEM 613.468750 1738750901.1619
MEM 613.468750 1738750901.2670
MEM 613.468750 1738750901.3722
MEM 613.468750 1738750901.4773
MEM 613.468750 1738750901.5825
MEM 613.484375 1738750901.6876
MEM 613.515625 1738750901.7928
MEM 613.546875 1738750901.8951
MEM 613.546875 1738750902.0003
MEM 613.546875 1738750902.1053
MEM 613.546875 1738750902.2105
MEM 613.546875 1738750902.3156
MEM 613.546875 1738750902.4208
MEM 613.546875 1738750902.5259
MEM 613.546875 1738750902.6309
MEM 617.328125 1738750902.7361
MEM 617.359375 1738750902.8409
MEM 617.359375 1738750902.9451
MEM 617.359375 1738750903.0503
MEM 617.359375 1738750903.1554
MEM 617.359375 1738750903.2605
MEM 617.359375 1738750903.3657
MEM 617.359375 1738750903.4708
MEM 617.359375 1738750903.5760
MEM 617.359375 1738750903.6812
MEM 617.437500 1738750903.7863
MEM 617.437500 1738750903.8906
MEM 617.437500 1738750903.9958
MEM 617.437500 1738750904.1009
MEM 617.437500 1738750904.2061
MEM 617.437500 1738750904.3107
MEM 617.437500 1738750904.4158
MEM 617.437500 1738750904.5210
MEM 617.437500 1738750904.6262
MEM 617.406250 1738750904.7291
MEM 617.406250 1738750904.8343
MEM 617.406250 1738750904.9394
MEM 617.375000 1738750905.0446
MEM 617.375000 1738750905.1497
MEM 617.375000 1738750905.2549
MEM 617.375000 1738750905.3590
MEM 617.375000 1738750905.4619
MEM 617.375000 1738750905.5671
MEM 617.375000 1738750905.6723
MEM 617.375000 1738750905.7737
MEM 617.343750 1738750905.8789
MEM 617.343750 1738750905.9830
MEM 617.312500 1738750906.0882
MEM 617.312500 1738750906.1934
MEM 617.312500 1738750906.2955
MEM 617.312500 1738750906.4007
MEM 617.312500 1738750906.5059
MEM 617.312500 1738750906.6110
MEM 617.312500 1738750906.7162
MEM 617.312500 1738750906.8213
MEM 617.281250 1738750906.9216
MEM 617.250000 1738750907.0269
MEM 617.250000 1738750907.1320
MEM 617.250000 1738750907.2372
MEM 617.250000 1738750907.3423
MEM 617.250000 1738750907.4475
MEM 617.250000 1738750907.5526
MEM 617.250000 1738750907.6570
MEM 617.250000 1738750907.7622
MEM 617.250000 1738750907.8647
MEM 617.250000 1738750907.9698
MEM 617.250000 1738750908.0750
MEM 617.250000 1738750908.1802
MEM 617.250000 1738750908.2853
MEM 617.250000 1738750908.3905
MEM 617.250000 1738750908.4957
MEM 617.250000 1738750908.6009
MEM 617.250000 1738750908.7061
MEM 617.250000 1738750908.8113
MEM 617.250000 1738750908.9165
MEM 617.250000 1738750909.0216
MEM 617.250000 1738750909.1268
MEM 617.250000 1738750909.2319
MEM 617.250000 1738750909.3371
MEM 617.250000 1738750909.4423
MEM 617.250000 1738750909.5474
MEM 617.390625 1738750909.6526
MEM 617.390625 1738750909.7577
MEM 617.390625 1738750909.8621
MEM 617.390625 1738750909.9672
MEM 617.390625 1738750910.0724
MEM 617.390625 1738750910.1775
MEM 617.390625 1738750910.2827
MEM 617.390625 1738750910.3878
MEM 617.390625 1738750910.4930
MEM 617.390625 1738750910.5981
MEM 617.390625 1738750910.7033
MEM 617.437500 1738750910.8045
MEM 617.437500 1738750910.9096
MEM 617.437500 1738750911.0148
MEM 617.437500 1738750911.1199
MEM 617.437500 1738750911.2251
MEM 617.437500 1738750911.3267
MEM 617.437500 1738750911.4288
MEM 617.468750 1738750911.5340
MEM 617.468750 1738750911.6391
MEM 617.468750 1738750911.7443
MEM 617.468750 1738750911.8494
MEM 617.468750 1738750911.9546
MEM 617.468750 1738750912.0597
MEM 617.468750 1738750912.1622
MEM 617.468750 1738750912.2673
MEM 617.468750 1738750912.3725
MEM 617.468750 1738750912.4776
MEM 617.593750 1738750912.5789
MEM 617.593750 1738750912.6841
MEM 617.593750 1738750912.7893
MEM 617.593750 1738750912.8945
MEM 617.593750 1738750912.9997
MEM 617.593750 1738750913.1049
MEM 617.593750 1738750913.2100
MEM 617.593750 1738750913.3152
MEM 617.593750 1738750913.4203
MEM 617.593750 1738750913.5255
MEM 617.593750 1738750913.6289
MEM 617.593750 1738750913.7342
MEM 617.593750 1738750913.8393
MEM 617.593750 1738750913.9444
MEM 617.593750 1738750914.0496
MEM 617.593750 1738750914.1548
MEM 617.593750 1738750914.2599
MEM 617.593750 1738750914.3651
MEM 618.203125 1738750914.4702
MEM 618.234375 1738750914.5754
MEM 618.281250 1738750914.6805
MEM 618.281250 1738750914.7857
MEM 618.296875 1738750914.8908
MEM 618.296875 1738750914.9960
MEM 618.296875 1738750915.1012
MEM 618.296875 1738750915.2063
MEM 618.296875 1738750915.3115
MEM 618.296875 1738750915.4167
MEM 621.984375 1738750915.5193
MEM 622.015625 1738750915.6244
MEM 622.046875 1738750915.7290
MEM 622.046875 1738750915.8341
MEM 622.046875 1738750915.9392
MEM 622.046875 1738750916.0443
MEM 622.046875 1738750916.1495
MEM 622.046875 1738750916.2546
MEM 622.046875 1738750916.3598
MEM 622.046875 1738750916.4649
MEM 622.578125 1738750916.5700
MEM 622.609375 1738750916.6752
MEM 622.640625 1738750916.7791
MEM 622.640625 1738750916.8842
MEM 622.640625 1738750916.9893
MEM 622.640625 1738750917.0944
MEM 622.640625 1738750917.1996
MEM 622.640625 1738750917.3047
